RegionName,City,State,Metro,CountyName,SizeRank,2017-12
98374,South Hill,WA,Seattle,Pierce,1424,1795
33884,Winter Haven,FL,Lakeland,Polk,1425,1265
10075,New York,NY,New York,New York,1426,2550
85042,Phoenix,AZ,Phoenix,Maricopa,1427,1300
92102,San Diego,CA,San Diego,San Diego,1428,1950
96707,Kapolei,HI,Urban Honolulu,Honolulu,1428,2697.5
31602,Valdosta,GA,Valdosta,Lowndes,1430,795
99507,Anchorage,AK,Anchorage,Anchorage,1431,1700
77356,Montgomery,TX,Houston,Montgomery,1432,1600
33309,Oakland Park,FL,Miami-Fort Lauderdale,Broward,1433,1400
29466,Mount Pleasant,SC,Charleston,Charleston,1434,2100
27560,Morrisville,NC,Raleigh,Wake,1435,1595
77092,Houston,TX,Houston,Harris,1435,1675
77006,Houston,TX,Houston,Harris,1437,2200
2446,Brookline,MA,Boston,Norfolk,1438,2900
30189,Woodstock,GA,Atlanta,Cherokee,1439,1525
32084,Saint Augustine,FL,Jacksonville,Saint Johns,1440,1450
85379,Surprise,AZ,Phoenix,Maricopa,1440,1300
98155,Shoreline,WA,Seattle,King,1442,1950
89149,Las Vegas,NV,Las Vegas,Clark,1443,1295
91387,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1443,2200
85718,Catalina Foothills,AZ,Tucson,Pima,1445,1525
98117,Seattle,WA,Seattle,King,1446,2672.5
29650,Greer,SC,Greenville,Greenville,1447,1437.5
85037,Phoenix,AZ,Phoenix,Maricopa,1448,1150
98107,Seattle,WA,Seattle,King,1449,2700
85257,Scottsdale,AZ,Phoenix,Maricopa,1450,1500
85233,Gilbert,AZ,Phoenix,Maricopa,1451,1495
21113,Odenton,MD,Baltimore,Anne Arundel,1452,1875
28303,Fayetteville,NC,Fayetteville,Cumberland,1453,800
77074,Houston,TX,Houston,Harris,1454,1350
30180,Villa Rica,GA,Atlanta,Carroll,1455,1195
50010,Ames,IA,Ames,Story,1455,1020
80221,Sherrelwood,CO,Denver,Adams,1457,1950
30087,Stone Mountain,GA,Atlanta,Dekalb,1458,1225
80204,Denver,CO,Denver,Denver,1459,1995
32812,Orlando,FL,Orlando,Orange,1460,1300
32250,Jacksonville Beach,FL,Jacksonville,Duval,1461,2200
8807,Bridgewater,NJ,New York,Somerset,1462,2125
11249,New York,NY,New York,Kings,1463,3722.5
23503,Norfolk,VA,Virginia Beach,Norfolk City,1464,1200
31904,Columbus,GA,Columbus,Muscogee,1465,795
30033,North Decatur,GA,Atlanta,Dekalb,1466,1675
22031,Fairfax,VA,Washington,Fairfax,1467,2245
33950,Punta Gorda,FL,Punta Gorda,Charlotte,1467,2500
80031,Westminster,CO,Denver,Adams,1469,1815
94560,Newark,CA,San Francisco,Alameda,1470,2900
27104,Winston-Salem,NC,Winston-Salem,Forsyth,1471,945
89139,Las Vegas,NV,Las Vegas,Clark,1471,1450
91748,Rowland Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1473,2500
95128,San Jose,CA,San Jose,Santa Clara,1474,3000
20109,Manassas,VA,Washington,Prince William,1475,1697.5
33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,1475,2662.5
21217,Baltimore,MD,Baltimore,Baltimore City,1477,1150
36526,Daphne,AL,Daphne,Baldwin,1478,1250
91306,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1479,2800
96792,Waianae,HI,Urban Honolulu,Honolulu,1480,1650
23323,Chesapeake,VA,Virginia Beach,Chesapeake City,1481,1772.5
30238,Jonesboro,GA,Atlanta,Clayton,1482,987.5
30046,Lawrenceville,GA,Atlanta,Gwinnett,1483,1345
60586,Plainfield,IL,Chicago,Will,1484,1845
6513,New Haven,CT,New Haven,New Haven,1485,1400
75701,Tyler,TX,Tyler,Smith,1486,1175
33462,Lantana,FL,Miami-Fort Lauderdale,Palm Beach,1487,1650
92591,Temecula,CA,Riverside,Riverside,1488,2097.5
35244,Hoover,AL,Birmingham,Jefferson,1489,1500
19904,Dover,DE,Dover,Kent,1490,1200
98059,Renton,WA,Seattle,King,1491,2395
80920,Colorado Springs,CO,Colorado Springs,El Paso,1492,1700
85746,Tucson,AZ,Tucson,Pima,1493,1050
10012,New York,NY,New York,New York,1494,3350
19901,Dover,DE,Dover,Kent,1495,1325
33060,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,1496,1600
92374,Redlands,CA,Riverside,San Bernardino,1497,1900
30344,East Point,GA,Atlanta,Fulton,1498,959
80209,Denver,CO,Denver,Denver,1499,2300
33029,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,1500,2500
78729,Jollyville,TX,Austin,Williamson,1501,1300
77381,The Woodlands,TX,Houston,Montgomery,1502,1850
30014,Covington,GA,Atlanta,Newton,1503,1037.5
32205,Jacksonville,FL,Jacksonville,Duval,1504,1000
48312,Sterling Heights,MI,Detroit,Macomb,1505,1325
74105,Tulsa,OK,Tulsa,Tulsa,1506,997.5
76248,Keller,TX,Dallas-Fort Worth,Tarrant,1507,2150
98031,East Hill-Meridian,WA,Seattle,King,1508,2045
32578,Niceville,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,1509,1300
34243,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,1510,1850
90048,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1511,4972.5
6340,Town of Groton,CT,New London,New London,1512,1500
80206,Denver,CO,Denver,Denver,1513,2200
1604,Worcester,MA,Worcester,Worcester,1514,1287.5
85023,Phoenix,AZ,Phoenix,Maricopa,1514,1242.5
92879,Corona,CA,Riverside,Riverside,1516,2097.5
60612,Chicago,IL,Chicago,Cook,1517,1650
8723,Brick,NJ,New York,Ocean,1518,1750
27511,Cary,NC,Raleigh,Wake,1518,1225
75087,Rockwall,TX,Dallas-Fort Worth,Rockwall,1520,1895
80112,Centennial,CO,Denver,Arapahoe,1521,2047.5
60007,Elk Grove Village,IL,Chicago,Cook,1522,1500
91311,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1522,2850
96001,Redding,CA,Redding,Shasta,1522,1450
8618,Trenton,NJ,Trenton,Mercer,1525,1100
48313,Sterling Heights,MI,Detroit,Macomb,1525,1250
72204,Little Rock,AR,Little Rock,Pulaski,1525,797.5
97213,Portland,OR,Portland,Multnomah,1528,2025
60504,Aurora,IL,Chicago,Kane,1529,1600
85213,Mesa,AZ,Phoenix,Maricopa,1530,1295
94531,Antioch,CA,San Francisco,Contra Costa,1531,2342.5
85138,Maricopa,AZ,Phoenix,Pinal,1532,1175
98229,Bellingham,WA,Bellingham,Whatcom,1533,1400
6405,Branford,CT,New Haven,New Haven,1534,1712.5
36532,Fairhope,AL,Daphne,Baldwin,1535,1500
91362,Thousand Oaks,CA,Ventura,Ventura,1535,3300
91701,Rancho Cucamonga,CA,Riverside,San Bernardino,1535,2395
80017,Aurora,CO,Denver,Arapahoe,1538,1600
33713,Saint Petersburg,FL,Tampa,Pinellas,1539,1295
94401,San Mateo,CA,San Francisco,San Mateo,1540,3490
85367,Yuma,AZ,Yuma,Yuma,1541,1100
77354,The Woodlands,TX,Houston,Montgomery,1542,1700
92240,Desert Hot Springs,CA,Riverside,Riverside,1543,1350
77377,Tomball,TX,Houston,Harris,1544,1800
32904,West Melbourne,FL,Melbourne,Brevard,1545,1519.5
34683,Palm Harbor,FL,Tampa,Pinellas,1545,1625
60607,Chicago,IL,Chicago,Cook,1547,2200
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1548,2500
33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,1549,1600
30341,Chamblee,GA,Atlanta,Dekalb,1550,1750
34759,Poinciana,FL,Orlando,Osceola,1551,1212.5
60107,Streamwood,IL,Chicago,Cook,1552,1625
46123,Avon,IN,Indianapolis,Hendricks,1553,1300
33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,1554,1332.5
20817,Bethesda,MD,Washington,Montgomery,1555,3475
80010,Aurora,CO,Denver,Arapahoe,1556,1650
85741,Tucson,AZ,Tucson,Pima,1557,1150
48021,Eastpointe,MI,Detroit,Macomb,1558,950
33071,Coral Springs,FL,Miami-Fort Lauderdale,Broward,1559,1550
23059,Glen Allen,VA,Richmond,Henrico,1560,1885
85258,Scottsdale,AZ,Phoenix,Maricopa,1561,2500
94131,San Francisco,CA,San Francisco,San Francisco,1562,4500
27614,Raleigh,NC,Raleigh,Wake,1563,1690
7740,Long Branch,NJ,New York,Monmouth,1564,2300
80521,Fort Collins,CO,Fort Collins,Larimer,1565,1500
92107,San Diego,CA,San Diego,San Diego,1566,2995
80027,Louisville,CO,Boulder,Boulder,1567,2250
48071,Madison Heights,MI,Detroit,Oakland,1568,1100
93619,Clovis,CA,Fresno,Fresno,1569,1800
78610,Buda,TX,Austin,Hays,1570,1625
20170,Herndon,VA,Washington,Fairfax,1571,1775
11357,New York,NY,New York,Queens,1572,2480
63130,University City,MO,St. Louis,Saint Louis,1573,1050
28031,Cornelius,NC,Charlotte,Mecklenburg,1574,1495
79416,Lubbock,TX,Lubbock,Lubbock,1574,1100
21703,Frederick,MD,Washington,Frederick,1576,1495
80503,Longmont,CO,Boulder,Boulder,1577,1937.5
77073,Houston,TX,Houston,Harris,1578,1400
77025,Houston,TX,Houston,Harris,1579,1642.5
33764,Clearwater,FL,Tampa,Pinellas,1580,1500
33801,Lakeland,FL,Lakeland,Polk,1581,850
97211,Portland,OR,Portland,Multnomah,1582,2050
34684,Palm Harbor,FL,Tampa,Pinellas,1583,1375
78723,Austin,TX,Austin,Travis,1583,1750
46222,Indianapolis,IN,Indianapolis,Marion,1585,695
32541,Destin,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,1586,1672.5
75077,Lewisville,TX,Dallas-Fort Worth,Denton,1587,1897.5
23321,Chesapeake,VA,Virginia Beach,Chesapeake City,1588,1450
85339,Phoenix,AZ,Phoenix,Maricopa,1588,1295
33619,Palm River-Clair Mel,FL,Tampa,Hillsborough,1590,1175
21136,Reisterstown,MD,Baltimore,Baltimore,1591,1500
28079,Indian Trail,NC,Charlotte,Union,1592,1525
33143,Glenvar Heights,FL,Miami-Fort Lauderdale,Miami-Dade,1593,1900
77056,Houston,TX,Houston,Harris,1594,1695
92612,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,1594,3200
29841,North Augusta,SC,Augusta,Aiken,1596,900
89178,Las Vegas,NV,Las Vegas,Clark,1597,1500
32258,Jacksonville,FL,Jacksonville,Duval,1598,1535
89183,Las Vegas,NV,Las Vegas,Clark,1599,1305
85048,Phoenix,AZ,Phoenix,Maricopa,1600,1497
71112,Bossier City,LA,Shreveport,Bossier,1601,1000
32301,Tallahassee,FL,Tallahassee,Leon,1602,950
33905,Fort Myers,FL,Fort Myers,Lee,1603,1450
92571,Perris,CA,Riverside,Riverside,1604,1700
78108,Cibolo,TX,San Antonio,Guadalupe,1605,1500
95835,Sacramento,CA,Sacramento,Sacramento,1606,1925
34287,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,1607,1300
94561,Oakley,CA,San Francisco,Contra Costa,1608,2197.5
60659,Chicago,IL,Chicago,Cook,1609,1300
98370,Poulsbo,WA,Bremerton,Kitsap,1610,1850
32065,Orange Park,FL,Jacksonville,Clay,1611,1480
60060,Mundelein,IL,Chicago,Lake,1612,1595
95765,Rocklin,CA,Sacramento,Placer,1613,2350
97209,Portland,OR,Portland,Multnomah,1614,1962.5
91206,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1615,2600
75230,Dallas,TX,Dallas-Fort Worth,Dallas,1616,1695
50701,Waterloo,IA,Waterloo,Black Hawk,1617,740
98116,Seattle,WA,Seattle,King,1618,2747.5
37923,Knoxville,TN,Knoxville,Knox,1619,1200
20010,Washington,DC,Washington,District of Columbia,1620,2400
60543,Oswego,IL,Chicago,Kendall,1621,1650
30060,Marietta,GA,Atlanta,Cobb,1622,1222.5
32211,Jacksonville,FL,Jacksonville,Duval,1623,1025
94043,Mountain View,CA,San Jose,Santa Clara,1624,3900
32958,Sebastian,FL,Vero Beach,Indian River,1625,1547.5
27540,Holly Springs,NC,Raleigh,Wake,1626,1592.5
30542,Flowery Branch,GA,Gainesville,Hall,1627,1395
8820,Edison,NJ,New York,Middlesex,1628,2300
98144,Seattle,WA,Seattle,King,1629,2650
33813,Lakeland Highlands,FL,Lakeland,Polk,1630,1510
77365,Porter,TX,Houston,Montgomery,1631,1500
46062,Noblesville,IN,Indianapolis,Hamilton,1632,1350
74074,Stillwater,OK,Stillwater,Payne,1633,950
33334,Oakland Park,FL,Miami-Fort Lauderdale,Broward,1634,1690
60005,Arlington Heights,IL,Chicago,Cook,1635,1450
28211,Charlotte,NC,Charlotte,Mecklenburg,1636,1512.5
33460,Lake Worth,FL,Miami-Fort Lauderdale,Palm Beach,1637,1600
77380,The Woodlands,TX,Houston,Montgomery,1638,1650
20007,Washington,DC,Washington,District of Columbia,1639,3500
34608,Spring Hill,FL,Tampa,Hernando,1640,1200
33705,Saint Petersburg,FL,Tampa,Pinellas,1641,1350
28270,Charlotte,NC,Charlotte,Mecklenburg,1642,1600
85323,Avondale,AZ,Phoenix,Maricopa,1643,1200
78727,Austin,TX,Austin,Travis,1644,1475
6614,Stratford,CT,Stamford,Fairfield,1645,1750
44128,Cleveland,OH,Cleveland,Cuyahoga,1646,787.5
73012,Edmond,OK,Oklahoma City,Oklahoma,1647,1395
85014,Phoenix,AZ,Phoenix,Maricopa,1648,1146.5
65714,Nixa,MO,Springfield,Christian,1649,895
33990,Cape Coral,FL,Fort Myers,Lee,1650,1542.5
6489,Southington,CT,Hartford,Hartford,1651,1450
2150,Chelsea,MA,Boston,Suffolk,1652,1800
78731,Austin,TX,Austin,Travis,1653,1627.5
95661,Roseville,CA,Sacramento,Placer,1654,2095
32092,Saint Augustine,FL,Jacksonville,Saint Johns,1655,1763
94133,San Francisco,CA,San Francisco,San Francisco,1656,5000
30030,Decatur,GA,Atlanta,Dekalb,1657,1875
92629,Dana Point,CA,Los Angeles-Long Beach-Anaheim,Orange,1658,3500
22203,Arlington,VA,Washington,Arlington,1659,2500
33351,Sunrise,FL,Miami-Fort Lauderdale,Broward,1660,1500
32571,Pace,FL,Pensacola,Santa Rosa,1661,1350
98121,Seattle,WA,Seattle,King,1662,2500
19136,Philadelphia,PA,Philadelphia,Philadelphia,1663,1100
32810,Lockhart,FL,Orlando,Orange,1664,1300
77382,The Woodlands,TX,Houston,Montgomery,1665,2100
20877,Gaithersburg,MD,Washington,Montgomery,1666,2000
46074,Westfield,IN,Indianapolis,Hamilton,1667,1450
55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,1668,1750
31204,Macon,GA,Macon,Bibb,1669,799.5
30274,Riverdale,GA,Atlanta,Clayton,1670,900
76131,Fort Worth,TX,Dallas-Fort Worth,Tarrant,1671,1575
30068,Marietta,GA,Atlanta,Cobb,1672,2350
89521,Reno,NV,Reno,Washoe,1673,1925
77477,Stafford,TX,Houston,Fort Bend,1674,1425
30308,Atlanta,GA,Atlanta,Fulton,1675,2025
85143,San Tan Valley,AZ,Phoenix,Pinal,1675,1200
32208,Jacksonville,FL,Jacksonville,Duval,1677,875
40511,Lexington,KY,Lexington,Fayette,1678,1175
6770,Naugatuck,CT,New Haven,New Haven,1679,1200
61821,Champaign,IL,Champaign-Urbana,Champaign,1680,950
23505,Norfolk,VA,Virginia Beach,Norfolk City,1681,1295
94941,Mill Valley,CA,San Francisco,Marin,1681,4500
33317,Plantation,FL,Miami-Fort Lauderdale,Broward,1683,1700
23518,Norfolk,VA,Virginia Beach,Norfolk City,1684,1350
30005,Alpharetta,GA,Atlanta,Fulton,1685,2100
80111,Greenwood Village,CO,Denver,Arapahoe,1686,2100
60174,Saint Charles,IL,Chicago,Kane,1687,1750
60046,Lindenhurst,IL,Chicago,Lake,1688,1595
21212,Baltimore,MD,Baltimore,Baltimore City,1689,1399
48237,Oak Park,MI,Detroit,Oakland,1690,1100
22102,Mc Lean,VA,Washington,Fairfax,1691,2000
92203,Indio,CA,Riverside,Riverside,1691,2800
33432,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,1693,2422.5
91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1694,2800
89113,Las Vegas,NV,Las Vegas,Clark,1695,1267.5
34689,Tarpon Springs,FL,Tampa,Pinellas,1696,1550
19138,Philadelphia,PA,Philadelphia,Philadelphia,1697,1100
30265,Newnan,GA,Atlanta,Coweta,1698,1500
76543,Killeen,TX,Killeen,Bell,1699,850
80917,Colorado Springs,CO,Colorado Springs,El Paso,1700,1275
85268,Fountain Hills,AZ,Phoenix,Maricopa,1701,2525
60532,Lisle,IL,Chicago,Du Page,1702,1230
92270,Rancho Mirage,CA,Riverside,Riverside,1703,4500
46201,Indianapolis,IN,Indianapolis,Marion,1704,700
40503,Lexington,KY,Lexington,Fayette,1705,1295
11364,New York,NY,New York,Queens,1706,2400
30078,Snellville,GA,Atlanta,Gwinnett,1706,1400
37206,Nashville,TN,Nashville,Davidson,1708,1850
30312,Atlanta,GA,Atlanta,Fulton,1709,1737.5
85392,Avondale,AZ,Phoenix,Maricopa,1710,1295
29212,Columbia,SC,Columbia,Richland,1711,1200
89135,Las Vegas,NV,Las Vegas,Clark,1712,1800
76227,Aubrey,TX,Dallas-Fort Worth,Denton,1713,1600
28560,New Bern,NC,New Bern,Craven,1714,1100
32277,Jacksonville,FL,Jacksonville,Duval,1715,1267.5
91355,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1716,2295
97520,Ashland,OR,Medford,Jackson,1716,1800
97703,Bend,OR,Bend,Deschutes,1718,1995
33441,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,1719,1700
32607,Gainesville,FL,Gainesville,Alachua,1720,990
92807,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,1721,2999.5
2118,Boston,MA,Boston,Suffolk,1722,2950
60169,Hoffman Estates,IL,Chicago,Cook,1723,1437.5
23606,Newport News,VA,Virginia Beach,Newport News City,1724,1312.5
72209,Little Rock,AR,Little Rock,Pulaski,1725,795
33069,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,1726,1350
48322,West Bloomfield,MI,Detroit,Oakland,1727,1900
91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1728,2595
48067,Royal Oak,MI,Detroit,Oakland,1729,1675
77550,Galveston,TX,Houston,Galveston,1730,1300
32570,Milton,FL,Pensacola,Santa Rosa,1731,1050
95120,San Jose,CA,San Jose,Santa Clara,1732,4000
19151,Philadelphia,PA,Philadelphia,Philadelphia,1733,1225
23453,Virginia Beach,VA,Virginia Beach,Virginia Beach City,1734,1300
34986,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,1735,1525
32909,Palm Bay,FL,Melbourne,Brevard,1736,1304
21144,Severn,MD,Baltimore,Anne Arundel,1737,1847.5
89107,Las Vegas,NV,Las Vegas,Clark,1737,1100
8016,Burlington Township,NJ,Philadelphia,Burlington,1739,1395
70809,Baton Rouge,LA,Baton Rouge,East Baton Rouge,1739,1250
78628,Georgetown,TX,Austin,Williamson,1741,1750
77304,Conroe,TX,Houston,Montgomery,1742,1575
46217,Indianapolis,IN,Indianapolis,Marion,1743,1200
98513,Lacey,WA,Olympia,Thurston,1744,1650
64114,Kansas City,MO,Kansas City,Jackson,1745,1175
20886,Montgomery Village,MD,Washington,Montgomery,1746,1599
32086,Saint Augustine,FL,Jacksonville,Saint Johns,1747,1487
85750,Tucson,AZ,Tucson,Pima,1748,1500
85050,Phoenix,AZ,Phoenix,Maricopa,1749,1750
2840,Newport,RI,Providence,Newport,1750,2300
92108,San Diego,CA,San Diego,San Diego,1751,1990
46235,Indianapolis,IN,Indianapolis,Marion,1752,1067.5
75033,Frisco,TX,Dallas-Fort Worth,Collin,1753,2200
29609,Greenville,SC,Greenville,Greenville,1754,1225
46205,Indianapolis,IN,Indianapolis,Marion,1755,885
80026,Lafayette,CO,Boulder,Boulder,1756,1950
91326,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1757,3172.5
33138,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1758,2250
33326,Weston,FL,Miami-Fort Lauderdale,Broward,1759,2000
19087,Radnor,PA,Philadelphia,Delaware,1760,1800
35810,Huntsville,AL,Huntsville,Madison,1761,830
29406,North Charleston,SC,Charleston,Charleston,1762,1175
32312,Tallahassee,FL,Tallahassee,Leon,1763,1475
91350,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1764,2650
32807,Orlando,FL,Orlando,Orange,1765,1150
73159,Oklahoma City,OK,Oklahoma City,Oklahoma,1766,985
33594,Valrico,FL,Tampa,Hillsborough,1767,1450
91316,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1767,2725
30310,Atlanta,GA,Atlanta,Fulton,1769,1095
46218,Indianapolis,IN,Indianapolis,Marion,1770,685
48234,Detroit,MI,Detroit,Wayne,1771,750
96782,Pearl City,HI,Urban Honolulu,Honolulu,1772,2100
77389,The Woodlands,TX,Houston,Montgomery,1773,2445
34606,Spring Hill,FL,Tampa,Hernando,1774,950
22306,Hybla Valley,VA,Washington,Fairfax,1775,2162.5
90064,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1775,4000
98119,Seattle,WA,Seattle,King,1777,2772.5
76049,Granbury,TX,Dallas-Fort Worth,Hood,1778,1400
86406,Lake Havasu City,AZ,Lake Havasu City,Mohave,1779,1600
67217,Wichita,KS,Wichita,Sedgwick,1780,795
94903,San Rafael,CA,San Francisco,Marin,1781,3362.5
32937,Satellite Beach,FL,Melbourne,Brevard,1782,1850
78705,Austin,TX,Austin,Travis,1783,1750
30215,Fayetteville,GA,Atlanta,Fayette,1784,1795
34758,Poinciana,FL,Orlando,Osceola,1785,1375
92637,Laguna Woods,CA,Los Angeles-Long Beach-Anaheim,Orange,1785,1900
89002,Henderson,NV,Las Vegas,Clark,1787,1400
85140,Queen Creek,AZ,Phoenix,Pinal,1788,1175
2125,Boston,MA,Boston,Suffolk,1789,2500
43612,Toledo,OH,Toledo,Lucas,1790,795
6512,East Haven,CT,New Haven,New Haven,1791,1650
23513,Norfolk,VA,Virginia Beach,Norfolk City,1792,1250
44052,Lorain,OH,Cleveland,Lorain,1793,725
8043,Voorhees,NJ,Philadelphia,Camden,1794,1600
77019,Houston,TX,Houston,Harris,1795,2097.5
96813,Honolulu,HI,Urban Honolulu,Honolulu,1796,2500
85298,Gilbert,AZ,Phoenix,Maricopa,1797,1750
49507,Grand Rapids,MI,Grand Rapids,Kent,1798,1095
80910,Colorado Springs,CO,Colorado Springs,El Paso,1799,1200
92131,San Diego,CA,San Diego,San Diego,1799,2600
65721,Ozark,MO,Springfield,Christian,1801,890
85395,Goodyear,AZ,Phoenix,Maricopa,1802,1725
80218,Denver,CO,Denver,Denver,1803,1675
2453,Waltham,MA,Boston,Middlesex,1804,2260
48091,Warren,MI,Detroit,Macomb,1805,850
97266,Portland,OR,Portland,Multnomah,1806,1500
8865,Phillipsburg,NJ,Allentown,Warren,1807,1287.5
34743,Yeehaw Junction,FL,Orlando,Osceola,1808,1297
22042,Falls Church,VA,Washington,Fairfax,1809,2282.5
33156,Pinecrest,FL,Miami-Fort Lauderdale,Miami-Dade,1810,2375
23233,Henrico,VA,Richmond,Henrico,1811,1597.5
8648,Lawrence,NJ,Trenton,Mercer,1812,1772.5
41011,Covington,KY,Cincinnati,Kenton,1813,1100
21225,Brooklyn Park,MD,Baltimore,Anne Arundel,1814,1050
49506,Grand Rapids,MI,Grand Rapids,Kent,1815,1575
33409,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1816,1349.5
21009,Abingdon,MD,Baltimore,Harford,1817,1512.5
33407,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1818,1495
89130,Las Vegas,NV,Las Vegas,Clark,1819,1295
19119,Philadelphia,PA,Philadelphia,Philadelphia,1820,1250
33183,Kendale Lakes,FL,Miami-Fort Lauderdale,Miami-Dade,1821,1650
2474,Arlington,MA,Boston,Middlesex,1822,2400
27332,Sanford,NC,Sanford,Lee,1823,1250
97203,Portland,OR,Portland,Multnomah,1824,1800
22601,Winchester,VA,Winchester,Frederick,1825,1150
89134,Las Vegas,NV,Las Vegas,Clark,1826,1600
92110,San Diego,CA,San Diego,San Diego,1827,2300
30214,Fayetteville,GA,Atlanta,Fayette,1828,1385
77489,Missouri City,TX,Houston,Fort Bend,1829,1395
33076,Coral Springs,FL,Miami-Fort Lauderdale,Broward,1830,2650
20164,Sterling,VA,Washington,Loudoun,1831,1850
73162,Oklahoma City,OK,Oklahoma City,Oklahoma,1832,1200
79904,El Paso,TX,El Paso,El Paso,1833,795
60050,McHenry,IL,Chicago,McHenry,1834,1310
38117,Memphis,TN,Memphis,Shelby,1835,1000
31601,Valdosta,GA,Valdosta,Lowndes,1836,645
48089,Warren,MI,Detroit,Macomb,1837,850
33173,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,1838,1850
11358,New York,NY,New York,Queens,1839,2300
67207,Wichita,KS,Wichita,Sedgwick,1840,1050
10030,New York,NY,New York,New York,1841,2000
32817,Orlando,FL,Orlando,Orange,1842,1495
80302,Boulder,CO,Boulder,Boulder,1843,2977.5
91739,Rancho Cucamonga,CA,Riverside,San Bernardino,1844,2750
44125,Garfield Heights,OH,Cleveland,Cuyahoga,1845,925
81504,Grand Junction,CO,Grand Junction,Mesa,1846,1200
80122,Centennial,CO,Denver,Arapahoe,1847,2147.5
75604,Longview,TX,Longview,Gregg,1848,1097.5
60035,Highland Park,IL,Chicago,Lake,1849,2500
96814,Honolulu,HI,Urban Honolulu,Honolulu,1850,3100
22207,Arlington,VA,Washington,Arlington,1851,3200
60624,Chicago,IL,Chicago,Cook,1852,1325
33809,Lakeland,FL,Lakeland,Polk,1853,1195
37086,La Vergne,TN,Nashville,Rutherford,1854,1385
72205,Little Rock,AR,Little Rock,Pulaski,1855,950
80104,Castle Rock,CO,Denver,Douglas,1856,2000
21075,Elkridge,MD,Baltimore,Howard,1857,2150
65616,Branson,MO,Branson,Taney,1858,862.5
20165,Sterling,VA,Washington,Loudoun,1859,2099
33026,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,1860,1800
89503,Reno,NV,Reno,Washoe,1861,1412.5
23860,Hopewell,VA,Richmond,Hopewell City,1862,850
37205,Nashville,TN,Nashville,Davidson,1863,2000
60438,Lansing,IL,Chicago,Cook,1864,1425
6708,Waterbury,CT,New Haven,New Haven,1865,1200
33073,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,1865,2100
29205,Columbia,SC,Columbia,Richland,1867,950
39212,Jackson,MS,Jackson,Hinds,1868,750
18015,Bethlehem,PA,Allentown,Northampton,1869,1300
32459,Santa Rosa Beach,FL,Crestview-Fort Walton Beach-Destin,Walton,1870,2000
20155,Gainesville,VA,Washington,Prince William,1871,2000
33626,Westchase,FL,Tampa,Hillsborough,1872,1800
6033,Glastonbury,CT,Hartford,Hartford,1873,1900
48205,Detroit,MI,Detroit,Wayne,1874,750
96825,Honolulu,HI,Urban Honolulu,Honolulu,1875,3050
6824,Fairfield,CT,Stamford,Fairfield,1876,3000
22312,Lincolnia,VA,Washington,Fairfax,1877,2200
23601,Newport News,VA,Virginia Beach,Newport News City,1878,1200
70503,Lafayette,LA,Lafayette,Lafayette,1879,1337.5
33837,Davenport,FL,Lakeland,Polk,1880,1400
2116,Boston,MA,Boston,Suffolk,1881,2800
60110,Carpentersville,IL,Chicago,Kane,1882,1397.5
75010,Carrollton,TX,Dallas-Fort Worth,Denton,1883,2000
17201,Chambersburg,PA,Chambersburg,Franklin,1884,800
